author_id,created_at,lang,id,public_metrics_like_count,public_metrics_retweet_count,public_metrics_reply_count,referenced_tweets_type,referenced_tweets_id,text
536248202,2021-03-26T06:59:50.000Z,en,1.37534E+18,0,5,0,retweeted,1.37534E+18,"A giant container ship remains stuck sideways in #Egypt’s Suez Canal, as authorities race to free the vessel and reopen traffic in a crucial East-West waterway for global shipping.

https://t.co/yxlvw9W2dU"
604723545,2021-03-26T06:59:51.000Z,es,1.37534E+18,3,0,1,,,"¡Buenos días, capitanes! Listos para zarpar... Evitaremos el Canal de Suez, por supuesto. #LaCanciónDeLosViernes
https://t.co/BbFJm6YXuo"
490328587,2021-03-26T06:59:51.000Z,en,1.37534E+18,0,92,0,retweeted,1.37534E+18,"JUST IN: Work to dislodge the massive Ever Given container vessel blocking the Suez Canal will take until at least Wednesday next week, sources say https://t.co/ophHIxwb1X https://t.co/bajsbKqgcK"
4272301880,2021-03-26T06:59:53.000Z,en,1.37534E+18,0,1629,0,retweeted,1.37525E+18,"there are currently five separate works on AO3 with the ""ever given/suez canal"" tag"
224468745,2021-03-26T06:59:53.000Z,en,1.37534E+18,3,0,1,,,I am a giant ship blocking your Suez Canal. Metaphorically
1176453710,2021-03-26T06:59:54.000Z,fr,1.37534E+18,0,34,0,retweeted,1.37533E+18,"Suez, un canal irremplaçable ? L’échouage du porte-conteneurs géant Ever Given le 24 mars bloque le passage à des dizaines de navires. Une situation rare, qui a connu des précédents. Sur une voie navigable stratégique, mais surtout pour l'Égypte. 🇪🇬
https://t.co/5HvF7lgI8j https://t.co/Fm4FF4XJxb"
25591507,2021-03-26T06:59:54.000Z,en,1.37534E+18,0,11,0,retweeted,1.37524E+18,This big ship in the Suez canal. Have they tried really revving the engine? Like really gunning it.
791184522,2021-03-26T06:59:54.000Z,fr,1.37534E+18,0,35,0,retweeted,1.37511E+18,"Quand on pense que, de 1967 à 1975, le Canal de Suez fut fermé 8 ans (avec 14 bateaux immobilisés pendant 3016 jours en plein milieu !). #mondialisation https://t.co/7etkBip2Yn"
503272493,2021-03-26T06:59:55.000Z,es,1.37534E+18,0,6,0,retweeted,1.37523E+18,Quién es más poderoso todo el sistema capitalista o un barco que se atasca en el canal de suez por dibujar un pito en el gps
377427262,2021-03-26T06:59:55.000Z,en,1.37534E+18,0,3020,0,retweeted,1.37477E+18,"I love the internet
#SuezCanal https://t.co/jMPWGftvT3"
9.626E+17,2021-03-26T06:59:55.000Z,en,1.37534E+18,0,2582,0,retweeted,1.37516E+18,I genuinely cannot get enough of the suez canal memes they're so fucking funny to me https://t.co/RlwPD3GXt3
1.0466E+18,2021-03-26T06:59:55.000Z,pt,1.37534E+18,0,8047,0,retweeted,1.37477E+18,"a minha vontade é de comprar uma passagem pro Egito, ir pro canal de Suez e ficar lá olhando o navio encalhado falando ‘ih rapaz encalhou mesmo’ igual quando tem obra na rua e junta um monte de idoso pra dar palpite"
1059962599,2021-03-26T06:59:57.000Z,en,1.37534E+18,0,21,0,retweeted,1.3751E+18,"If 12% of global trade worth trillions of dollars passes through Suez Canal, why does it have only one channel?"
7.95199E+17,2021-03-26T06:59:57.000Z,en,1.37534E+18,0,19,0,retweeted,1.37529E+18,"Everyone talking about Suez Canal Traffic Blockage

Meanwhile BKC Traffic, (S)Lower Parel Traffic, Andheri Traffic in Mumbai - Am I a joke to you? 😂😂😂😂

#SuezBLOCKED"
284936007,2021-03-26T06:59:58.000Z,en,1.37534E+18,0,61,0,retweeted,1.37534E+18,The epic traffic jam in the Suez Canal is costing the world billions of dollars. It’s going to be tough to come up with a single figure that covers everything. https://t.co/4rNymeLah4
17832987,2021-03-26T06:59:58.000Z,en,1.37534E+18,0,365,0,retweeted,1.37527E+18,"I was a just a little anxious kid in the 1980’s who burst out in class and said “that canal looks too small!” - looking at a drawn map (not photo) of the Suez. My teacher laughed at me in a shaming way. Who’s laughing now, bitch?"
214446007,2021-03-26T07:58:58.000Z,es,1.37536E+18,0,1,0,retweeted,1.37527E+18,https://t.co/lpvQdXQ617 Todo lo que necesita saber sobre el barco que bloquea el Canal de Suez
377635448,2021-03-26T07:58:59.000Z,en,1.37536E+18,0,3396,0,retweeted,1.37509E+18,The Suez Canal Authority hasn’t gotten the ship unstuck yet but they did make this great sizzle reel of them not getting the ship unstuck set to what sounds like a royalty-free version of the Tenet soundtrack https://t.co/WEf27ekums https://t.co/ZRTeO3m7yU
434156015,2021-03-26T07:58:59.000Z,en,1.37536E+18,0,37,0,retweeted,1.37536E+18,"The container ship stuck in the Suez Canal may delay nearly 7% of major U.S. grain shipments, according to USDA and vessel data analyzed by Bloomberg https://t.co/axHvmPuNOx"
7.79304E+17,2021-03-26T07:58:59.000Z,en,1.37536E+18,0,0,0,,,#Suez Canal blockade to delay 1 million tons of #LNG delivery to #Europe https://t.co/RwMP03gCyc
3294419278,2021-03-26T07:58:59.000Z,fr,1.37536E+18,0,28,0,retweeted,1.37519E+18,Le canal de Suez est bloqué par un  énorme Cargo qui s’est mis en travers et c’est l’économie européenne qui va encore en souffrir. #facealinfo https://t.co/v60EBV56YZ
49380201,2021-03-26T07:59:00.000Z,en,1.37536E+18,0,0,0,,,What the closure of the Suez Canal costs global trade @TRTWorld https://t.co/qqfKrnXHqQ
170623569,2021-03-26T07:59:00.000Z,en,1.37536E+18,0,12,0,retweeted,1.37535E+18,"The Japanese owner of the ship that is blocking the Suez Canal is aiming to get the ship freed by Saturday night Japan time, the company said on Friday

https://t.co/RpJskp9KZr"
1.27975E+18,2021-03-26T07:59:00.000Z,en,1.37536E+18,0,5,0,retweeted,1.37536E+18,"#Entreprenuer: A Giant Container Ship Has Blocked the Suez Canal, And It's Costing $9.6 Billion Worth of Daily Marine Traffic https://t.co/Qxf3sKbssf #startup #growthhacking #business #digitalmarketing #marketingstrategy #mpgvip #defstar5 #makeyourownlane #Marketer #Marketing #…"
420370115,2021-03-26T07:59:01.000Z,es,1.37536E+18,0,1910,0,retweeted,1.375E+18,"Si el barco que ha frenado el 10% del comercio marítimo mundial por quedarse encallado en el Canal de Suez después de entrar en él... DIBUJANDO UNA POLLA! no es la noticia del año... Yo ya no sé
Mirad el atasco que está produciendo https://t.co/zO2gb9SC4Q"
50650776,2021-03-26T07:59:01.000Z,fr,1.37536E+18,0,62,0,retweeted,1.37535E+18,Canal de Suez bloqué: les images des embouteillages de navires https://t.co/0axlKeqGYp
2983631156,2021-03-26T07:59:02.000Z,en,1.37536E+18,0,85,0,retweeted,1.37528E+18,If they really want to get that ship dislodged from the Suez Canal they should just get a couple of older blokes sitting in deck chairs at any local caravan park to offer some advice.
1.37139E+18,2021-03-26T07:59:02.000Z,es,1.37536E+18,0,10,0,retweeted,1.37532E+18,"El bloqueo del Canal de Suez es un bloqueo económico, vamos a necesitar 3 trabajos para sobrevivir."
74770335,2021-03-26T07:59:02.000Z,en,1.37536E+18,0,52,0,retweeted,1.37509E+18,"#SuezBLOCKED. EverGreen, a cargo container ship that's among the largest in the world, blocking transit in both directions: Roughly 30% of the world’s shipping container volume transits through the 193-kilometre Suez Canal daily, and about 12% of total global trade of all goods. https://t.co/lgwQvg54wy"
35748099,2021-03-26T07:59:02.000Z,en,1.37536E+18,0,1636,0,retweeted,1.37513E+18,Yeah sex is good but have you ever got your boat stuck in the Suez Canal and blocked 10% of the world’s trade?
223243237,2021-03-26T07:59:03.000Z,en,1.37536E+18,0,280,0,retweeted,1.37534E+18,"Wingardium Leviosa!
WINGARDIUM LEVIOSA!

Nope. Not moving. Back to my digger. 

#SuezBLOCKED #SuezCanal #SuezCrisis #Evergreen #Evergiven"
83387379,2021-03-26T07:59:03.000Z,pt,1.37536E+18,0,8047,0,retweeted,1.37477E+18,"a minha vontade é de comprar uma passagem pro Egito, ir pro canal de Suez e ficar lá olhando o navio encalhado falando ‘ih rapaz encalhou mesmo’ igual quando tem obra na rua e junta um monte de idoso pra dar palpite"
920263298,2021-03-26T07:59:03.000Z,es,1.37536E+18,0,0,0,,,Panamá investigará accidente del buque que lleva su bandera y encalló en el Canal de Suez https://t.co/JLSMmmW8mS https://t.co/dZbPUlUVCx
228635162,2021-03-26T07:59:05.000Z,en,1.37536E+18,0,4851,0,retweeted,1.37508E+18,"🔎 Suez canal blockage seen from space 🛰 
Airbus-built Pléiades high-res. satellite image 📷taken this morning, showing a container ship stuck in the canal. https://t.co/YOuz1NEXk8"
1.33397E+18,2021-03-26T07:59:05.000Z,en,1.37536E+18,0,169,0,retweeted,1.37526E+18,Wut is happening?  https://t.co/sxzkJCQpSU
291600718,2021-03-26T07:59:06.000Z,en,1.37536E+18,0,31,0,retweeted,1.37514E+18,"Summat on Suez and #EVERGIVEN , by me. (not my headline mind) https://t.co/6IpKo5suov"
1.3565E+18,2021-03-26T07:59:06.000Z,en,1.37536E+18,0,125,0,retweeted,1.37523E+18,"Hundreds of billions of dollars a year the US spends on the fantasy that China or Iran will close shipping lanes somewhere, shooting itself in the foot and angering the whole world. And then a boat closes the Suez Canal and US military nowhere to be found. https://t.co/BeHEzc0dfQ"
110357845,2021-03-26T07:59:07.000Z,en,1.37536E+18,0,37,0,retweeted,1.37536E+18,"The container ship stuck in the Suez Canal may delay nearly 7% of major U.S. grain shipments, according to USDA and vessel data analyzed by Bloomberg https://t.co/axHvmPuNOx"
1704621667,2021-03-26T07:59:08.000Z,en,1.37536E+18,0,434,0,retweeted,1.37523E+18,new rule: your boat has to be shorter than the Suez Canal is wide
7.24684E+17,2021-03-26T07:59:09.000Z,fr,1.37536E+18,0,139,0,retweeted,1.37534E+18,"A l'instant à la radio,  le prix à la pompe va augmenter à cause de ""l'effet papillon"" (Un navire bloqué dans le canal de Suez qui bloquerait tout) !
Bien, depuis quelques semaines, le prix qui augmente à la pompe c'était quoi ? 
#FoutageDeGueule"
3913827975,2021-03-26T07:59:10.000Z,en,1.37536E+18,0,14,0,retweeted,1.37535E+18,"Modern shipping, we notice it only when something goes wrong https://t.co/4SXF4zEkBf https://t.co/Tne03xnfUP"
79104726,2021-03-26T07:59:11.000Z,en,1.37536E+18,0,668,0,retweeted,1.37535E+18,"Up to 20,000 cubic meters of sand in the Suez Canal need to be removed to free the gigantic container ship that has been stuck there since Tuesday, according to the canal authorities. https://t.co/ezAPoGIrbl"
1.27651E+18,2021-03-26T07:59:11.000Z,en,1.37536E+18,0,217,0,retweeted,1.37534E+18,Experts say there are virtually no alternatives to the Suez Canal for shipping goods from Asia to Europe. This means the blockage could delay materials for European products. The impact on the US is expected to be less direct. https://t.co/aJSw3nikaT
8.2325E+17,2021-03-26T07:59:11.000Z,es,1.37536E+18,1,0,0,,,"Lo del barco encallado en el Canal de Suez le pasa por no bordear toda África, pero no, vamos a lo fácil. Pues toma."
1.3266E+18,2021-03-26T07:59:14.000Z,pt,1.37536E+18,0,472,0,retweeted,1.37504E+18,"Por mais Phd's que tenhas em RI, Economia ou Negócios Internacionais, nunca terás uma função tão importante para o comércio mundial como o trabalhador que está dentro desta retroescavadora no canal do Suez. https://t.co/7zTA2mKM8t"
98771874,2021-03-26T07:59:14.000Z,en,1.37536E+18,0,162,0,retweeted,1.37504E+18,Owner of enormous cargo ship wedged across Suez Canal apologises for major disruption to international trade route https://t.co/qzurCPx58t
411743830,2021-03-26T07:59:15.000Z,en,1.37536E+18,0,4851,0,retweeted,1.37508E+18,"🔎 Suez canal blockage seen from space 🛰 
Airbus-built Pléiades high-res. satellite image 📷taken this morning, showing a container ship stuck in the canal. https://t.co/YOuz1NEXk8"
2740294240,2021-03-26T07:59:16.000Z,en,1.37536E+18,12,0,0,,,Hope my shein order ain't stuck on the Suez canal
1402708182,2021-03-26T07:59:17.000Z,en,1.37536E+18,0,3020,0,retweeted,1.37477E+18,"I love the internet
#SuezCanal https://t.co/jMPWGftvT3"
3237357233,2021-03-26T07:59:17.000Z,es,1.37536E+18,0,11,0,retweeted,1.3753E+18,"#Mundo
El buque Ever Given encalló por accidente en el canal de Suez de Egipto que conecta el Mediterráneo con el Mar Rojo. Esto ha derivado en perdidas económicas debido a la imposibilidad de cruzar el canal para los demás buques con mercancía, petróleo y más. https://t.co/mAkUxW4XRu"
1.14066E+18,2021-03-26T07:59:17.000Z,en,1.37536E+18,0,1368,0,retweeted,1.37524E+18,The huge ship stuck in the Suez Canal is visible from space (satellite photos) https://t.co/ezeSibO6pZ https://t.co/DKUMzeRFln
1.16163E+18,2021-03-26T07:59:18.000Z,en,1.37536E+18,0,656,0,retweeted,1.37512E+18,Has anyone suggested hydroxychloroquine yet for the ship stranded in the Suez Canal?
2541795238,2021-03-26T07:59:18.000Z,en,1.37536E+18,0,481,0,retweeted,1.37516E+18,theres a ship stuck in the Suez Canal so @WordKerfing and i wrote a song for it #evergiven https://t.co/ftDRhmrfvL
1288414435,2021-03-26T07:59:19.000Z,en,1.37536E+18,0,19,0,retweeted,1.37533E+18,so which character in your otp is the suez canal and which one is the asshole boat drawing dicks and getting stuck
264389645,2021-03-26T07:59:20.000Z,en,1.37536E+18,4,1,1,replied_to,1.37516E+18,"@Lorp That canal is still there, but it now carries fresh water from the Nile to the cities around Suez Canal.
https://t.co/8Y1mUU4jof"
528592060,2021-03-26T07:59:21.000Z,en,1.37536E+18,0,408,0,retweeted,1.37534E+18,"Close enough. 

#SuezBLOCKED #SuezCanal #Evergreen #Evergiven https://t.co/qcwof2fbd4"
256443367,2021-03-26T07:59:22.000Z,en,1.37536E+18,0,1368,0,retweeted,1.37524E+18,The huge ship stuck in the Suez Canal is visible from space (satellite photos) https://t.co/ezeSibO6pZ https://t.co/DKUMzeRFln
374033657,2021-03-26T07:59:24.000Z,en,1.37536E+18,0,1368,0,retweeted,1.37524E+18,The huge ship stuck in the Suez Canal is visible from space (satellite photos) https://t.co/ezeSibO6pZ https://t.co/DKUMzeRFln
116908364,2021-03-26T07:59:25.000Z,es,1.37536E+18,0,1,0,retweeted,1.37536E+18,"¿O sea, que construyeron una pirámide de 2.300.000 bloques de piedra, de 2,5 Tm cada uno, y no pueden empujar un barquito de nada, que además está en el agua?
https://t.co/CJsTSWkoe1"
1.22465E+18,2021-03-26T07:59:25.000Z,en,1.37536E+18,0,99,0,retweeted,1.37522E+18,Blocking the Suez Canal is whiteness
906748051,2021-03-26T07:59:26.000Z,es,1.37536E+18,0,0,0,,,¿Qué número es en el cable el Canal de Suez?
1513542372,2021-03-26T07:59:26.000Z,en,1.37536E+18,0,481,0,retweeted,1.37516E+18,theres a ship stuck in the Suez Canal so @WordKerfing and i wrote a song for it #evergiven https://t.co/ftDRhmrfvL
1515244129,2021-03-26T07:59:27.000Z,en,1.37536E+18,0,85,0,retweeted,1.37528E+18,If they really want to get that ship dislodged from the Suez Canal they should just get a couple of older blokes sitting in deck chairs at any local caravan park to offer some advice.
121492226,2021-03-26T07:59:28.000Z,fr,1.37536E+18,8,3,0,,,"PODCAST | 📻 A la Une du journal de 8h30 de #RadioVatican :

👉 L'#UE freine les exportations de vaccins
👉 Conséquences du blocage du canal de #Suez sur le trafic maritime mondial
👉 #Dossier: l' amour, fil rouge de l'oeuvre de #DanteAlighieri 

🎧 https://t.co/ju8KttY5Dv https://t.co/o0cA8q2vpu"
9.3519E+17,2021-03-26T07:59:28.000Z,en,1.37536E+18,0,118,0,retweeted,1.3751E+18,"#BREAKING: a large container ship remains lodged in the #Suez Canal, blocking all traffic through on of the world’s busiest shipping arteries. 
#SuezBLOCKED 
 https://t.co/o128fOT67q"
1176848935,2021-03-26T07:59:28.000Z,fr,1.37536E+18,0,211,0,retweeted,1.37534E+18,"Le blocage du canal de Suez coute 400 millions de dollars par heure.
5 MILLIARDS par jour !

La gueule des assureurs. https://t.co/rX8EkLjXce"
1.0109E+18,2021-03-26T07:59:30.000Z,es,1.37536E+18,0,4,0,retweeted,1.37535E+18,"Qué tiempos aquellos en que se temía que la malignidad de Irán bloquearía el estrecho de Ormuz, el canal de Suez... https://t.co/sFBEGMOD4N"
44557625,2021-03-26T07:59:30.000Z,fr,1.37536E+18,0,211,0,retweeted,1.37534E+18,"Le blocage du canal de Suez coute 400 millions de dollars par heure.
5 MILLIARDS par jour !

La gueule des assureurs. https://t.co/rX8EkLjXce"
16119009,2021-03-26T07:59:31.000Z,de,1.37536E+18,2,0,4,replied_to,1.37532E+18,"Es gab Berichte von einer älteren Alternativroute, ua hier https://t.co/hI4MAX9YuP Aber soweit ich weis&amp; sehen kann gibt es diese Alternative an dieser Stelle gar nicht - oder? @BusinessInsider can you post maps link to show alternate routing? Afaik the alternate is round afrika."
9.95436E+17,2021-03-26T07:59:32.000Z,pt,1.37536E+18,0,0,0,,,"O Brasil parando devido a Gabi da GV, canal de suez e paredãaaaauwn e eu tendo que explicar 04:22 da manhã pra um paciente na urgência que o caso dele não é uma urgência"
2445987871,2021-03-26T07:59:32.000Z,es,1.37536E+18,0,141,0,retweeted,1.37526E+18,Ese sistema tan perfecto y tan maravilloso que un buque encallado en el Canal de Suez hunde la economía mundial.
1094330083,2021-03-26T07:59:32.000Z,en,1.37536E+18,7,1,1,,,Caught up on the Suez Canal crisis and omo. Really interested in how they’re going to pull that mammoth ship out of that
108940444,2021-03-26T07:59:32.000Z,en,1.37536E+18,0,317,0,retweeted,1.37513E+18,Sex and all is good but have you ever blocked the Suez Canal and disrupted 10% of the worlds trade.
318592775,2021-03-26T07:59:33.000Z,es,1.37536E+18,0,27,0,retweeted,1.37533E+18,El caos logístico generado por el Ever Given en el Canal de Suez puede durar semanas. Efecto inmediato: alza del precio del petróleo y de otras materias primas. Las compañías navieras ya han dado la orden de llegar a Europa por el Cabo de Buena Esperanza https://t.co/MTt3SOiWMK
7.181E+17,2021-03-26T07:59:33.000Z,ja,1.37536E+18,0,939,0,retweeted,1.37486E+18,"スエズ運河で座礁したコンテナ船、運河へ入る前に尻と男性器のような航跡を残していたことが発覚
https://t.co/TMYO1lJ7eV"
592006029,2021-03-26T07:59:33.000Z,en,1.37536E+18,0,1696,0,retweeted,1.37518E+18,Why isn't there a livestream of the ship stuck in the Suez Canal? I feel that would be very relaxing to watch and make me feel a lot better about my own problems.
1.25222E+18,2021-03-26T07:59:34.000Z,en,1.37536E+18,0,5,0,retweeted,1.37536E+18,"#Entreprenuer: A Giant Container Ship Has Blocked the Suez Canal, And It's Costing $9.6 Billion Worth of Daily Marine Traffic https://t.co/Qxf3sKbssf #startup #growthhacking #business #digitalmarketing #marketingstrategy #mpgvip #defstar5 #makeyourownlane #Marketer #Marketing #…"
1.06881E+18,2021-03-26T07:59:34.000Z,fr,1.37536E+18,0,211,0,retweeted,1.37534E+18,"Le blocage du canal de Suez coute 400 millions de dollars par heure.
5 MILLIARDS par jour !

La gueule des assureurs. https://t.co/rX8EkLjXce"
2816824422,2021-03-26T07:59:34.000Z,en,1.37536E+18,0,265,0,retweeted,1.3752E+18,if I were  Werner Herzog I would simply go to the Suez Canal
79761983,2021-03-26T07:59:34.000Z,fr,1.37536E+18,2,0,0,,,"La @BdLameF, 10 secondes de panique suite au problème du canal de Suez, le temps d'être sûre de l'ordre des lettres 😁"
597219629,2021-03-26T07:59:36.000Z,en,1.37536E+18,0,202,0,retweeted,1.37517E+18,"a small private boat pays $500-1000 US. The #EVERGIVEN this would be over $10,000 US for the pilot crew alone on top of the $100,000 to use the canal. And the pilot crew are mandatory. Considering how much shipping goes through the suez, how are their bad pilots still not known?"
1.10262E+18,2021-03-26T07:59:37.000Z,en,1.37536E+18,0,402,0,retweeted,1.3753E+18,"""Much talk about blocking the Suez Canal, when people should be concerned about blocking my most virulent Trolls."" - The Ethical Masturbator"
1.37226E+18,2021-03-26T07:59:38.000Z,en,1.37536E+18,0,2,0,retweeted,1.37535E+18,"TO MOVE THE EVERGREEN BARGE FROM SUEZ CANAL THEY HAVE TO REMOVE THE CONTAINERS FIRST! WILL THEY BE OPENING THEM IN FRONT OF THE PUBLICS EYES?? THEY HAVE TO RESCUE THE CHILDREN ASAP!!! SOME MAY ALREADY HAVE DIED!!!
PRAY FOR THEIR SPEEDY RECOVERY!! THESE ARE EVERYONES CHILDREN!! https://t.co/sSDwhvygjp"
470515225,2021-03-26T07:59:38.000Z,en,1.37536E+18,0,217,0,retweeted,1.37534E+18,Experts say there are virtually no alternatives to the Suez Canal for shipping goods from Asia to Europe. This means the blockage could delay materials for European products. The impact on the US is expected to be less direct. https://t.co/aJSw3nikaT
1.14032E+18,2021-03-26T07:59:39.000Z,es,1.37536E+18,0,165,0,retweeted,1.37532E+18,"¡¡DESPERTAD GANDULES!!
Venga a trabajar, vamos, que a estas horas las petroleras os han pegado una subida del precio de la gasolina increíble, con la excusa del bloqueo del canal Suez Y vosotros tranquilamente durmiendo."
1147898498,2021-03-26T07:59:39.000Z,es,1.37536E+18,0,27,0,retweeted,1.37522E+18,"⛵ Estos días estamos asistiendo a los trabajos urgentes de retirada del carguero Evergreen q tapona el Canal de Suez, como es lógico, para despejar el camino más corto.

🚂 Desde 2011,seguimos sin retirar la bateadora del túnel de Somosierra para despejar el camino más corto
⁉️ https://t.co/0yPWZ4Axq6"
388166933,2021-03-26T07:59:40.000Z,en,1.37536E+18,0,1535,0,retweeted,1.37522E+18,supposed to have been getting a new dinosaur. Was supposed to have been here yesterday. coming on a boat through the suez canal
4831828193,2021-03-26T07:59:40.000Z,en,1.37536E+18,0,81,0,retweeted,1.37533E+18,trying to free a shipping vessel stuck in the Suez Canal https://t.co/M7OK7oz3o8
46104034,2021-03-26T07:59:40.000Z,en,1.37536E+18,0,1005,0,retweeted,1.37519E+18,"Look at how many ships are already backed up at the Suez Canal as of this morning.

(Photo: Planet Labs, Inc.) https://t.co/5pEAP5bOfa"
3184749983,2021-03-26T07:59:41.000Z,en,1.37536E+18,0,4,0,retweeted,1.37536E+18,"Work to dislodge the massive Ever Given container vessel blocking the Suez Canal will take until at least Wednesday next week, sources say https://t.co/1MRIwbZeRn"
490204452,2021-03-26T07:59:42.000Z,en,1.37536E+18,0,27,0,retweeted,1.37534E+18,"The Suez Canal is still blocked, and one analyst notes that, ""What a single vessel can do to the global oil market is remarkable."" https://t.co/tpUFWLCGZi"
2728669656,2021-03-26T07:59:42.000Z,und,1.37536E+18,0,301,0,retweeted,1.37515E+18,https://t.co/maBUmO5vle https://t.co/FDePXmz59Y
24009006,2021-03-26T07:59:42.000Z,en,1.37536E+18,0,2,0,retweeted,1.37535E+18,"Suez blockage sets shipping rates racing, oil and gas tankers diverted away https://t.co/HM3dwjyrCc https://t.co/1r0WUiPqjk"
14381801,2021-03-26T07:59:42.000Z,en,1.37536E+18,0,481,0,retweeted,1.37516E+18,theres a ship stuck in the Suez Canal so @WordKerfing and i wrote a song for it #evergiven https://t.co/ftDRhmrfvL
1862537580,2021-03-26T07:59:42.000Z,en,1.37536E+18,0,12,0,retweeted,1.37533E+18,Caterpillar says it is facing shipment delays due to the Suez Canal blockage and is even considering airlifting products if necessary https://t.co/bzQCG0fjV5
1.3342E+18,2021-03-26T07:59:42.000Z,en,1.37536E+18,0,0,0,,,Here's What The MSM Didn't Tell You About That Giant Ship Stuck In The Suez Canal https://t.co/wvquRsIZUd
1.17733E+18,2021-03-26T07:59:43.000Z,en,1.37536E+18,0,0,0,,,"Suez Canal authorities need to remove up to 706,000 cubic feet of sand to free the Ever Given https://t.co/TQOvZBO7XR"
269040907,2021-03-26T07:59:43.000Z,en,1.37536E+18,0,6,0,retweeted,1.37518E+18,"""A lengthy closure will cause problems for all kinds of trade, but the waterway just isn’t what it once was for oil traffic"" cc @Steinbergf @EnriqueFeas @HaizamAmirah  https://t.co/fF0JyEkgRH"
1.18682E+18,2021-03-26T07:59:44.000Z,en,1.37536E+18,0,604,0,retweeted,1.37518E+18,Suez Canal blockage is delaying an estimated $400 million an hour in goods https://t.co/SoiHwwQ5q1
1.37341E+18,2021-03-26T07:59:46.000Z,en,1.37536E+18,0,0,0,,,Egypt runs to evacuate giant ship blocking Suez Canal https://t.co/8h27YO6H5i
1.35235E+18,2021-03-26T07:59:46.000Z,fr,1.37536E+18,5,0,1,replied_to,1.37522E+18,"@DRD40752126 @KavuncuRomain @villard82987534 Le navire bloque les navires transportant des énergies..... Donc automatiquement plus d'approvisionnement aux pompes.
Surtout que le canal de Suez et le principal chemin pour le transit maritime énergétique."
71500957,2021-03-26T07:59:46.000Z,en,1.37536E+18,0,262,0,retweeted,1.37512E+18,"And the supermassive container vessel at an unfortunate angle, went bingle bangle, all along the banks of the Suez Canal."
8.11311E+17,2021-03-26T07:59:47.000Z,en,1.37536E+18,0,1235,0,retweeted,1.3751E+18,Every seafaring nation on earth after the whole thing that happened in the Suez Canal https://t.co/t0kLCrUGib
3238689227,2021-03-26T07:59:47.000Z,es,1.37536E+18,0,40,0,retweeted,1.37531E+18,"“El 'Ever Given', uno de los barcos más grandes del mundo, se ha quedado encallado en el Canal de Suez y está bloqueando el tráfico de una de las rutas comerciales más transitadas del planeta https://t.co/wwYH0ONuBA”"
1126666748,2021-03-26T07:59:48.000Z,pt,1.37536E+18,0,3269,0,retweeted,1.37524E+18,Mais encalhada que o navio no canal de Suez
3373146857,2021-03-26T07:59:51.000Z,en,1.37536E+18,0,14,0,retweeted,1.37535E+18,"#Suez Canal was *CLOSED* for 8 Years 1967-1974 

Photo: Floating cranes raise ship in Suez Canal, 1974 👇)

Heed @Samir_Madani 's to avoid ignorant comments and claims
 
#SuezBLOCKED #Connectivity #geopolitics https://t.co/NcwQ3siHSf https://t.co/cTf7TVySH7"
263721156,2021-03-26T07:59:51.000Z,fr,1.37536E+18,2,1,1,,,"400 000 dollars : prix du péage au Canal de Suez pour un cargo (même s'il fait des braderies de temps https://t.co/fvZ0E49Qa2) : les assurances s'apprêtent à raquer le manque à gagner pour l'Egypte ; la route du Nord ouf, bientôt accessible à cause du réchauffement climatique,"
8.29021E+17,2021-03-26T07:59:52.000Z,fr,1.37536E+18,0,139,0,retweeted,1.37534E+18,"A l'instant à la radio,  le prix à la pompe va augmenter à cause de ""l'effet papillon"" (Un navire bloqué dans le canal de Suez qui bloquerait tout) !
Bien, depuis quelques semaines, le prix qui augmente à la pompe c'était quoi ? 
#FoutageDeGueule"
2433312510,2021-03-26T07:59:55.000Z,en,1.37536E+18,0,0,0,,,"Watch ""Suez Nuez! Salty Dog Stephen Colbert Spins Tales Of A Blocked Canal"" on YouTube https://t.co/DAvEr8luP9"
9.97214E+17,2021-03-26T07:59:56.000Z,pt,1.37536E+18,0,49,0,retweeted,1.37516E+18,Precisamos rapidamente deste cão no Canal do Suez para desentupir aquilo... https://t.co/cHPCNEPDe0
61693811,2021-03-26T07:59:56.000Z,und,1.37536E+18,0,1,0,retweeted,1.37536E+18,#Matiangi #MpesaBusinessTill #MichaelJosephExposed #EzekielMutua #KCPE #RailaandRuto #TimeToLockDown #SuezBLOCKED #Suezcanal #shaffie #JoeMfalme #Kalonzo #TimeIsUpSomalia #IronORE #MtKenya #Kisii #Homeboyz #Turkana #ongeausikike #Mombasa #fellowkenyans https://t.co/j9UxHAl5fQ
455997979,2021-03-26T07:59:57.000Z,en,1.37536E+18,0,19,0,retweeted,1.37534E+18,"From @Breakingviews: Egypt sets its Suez Canal fees against the cost of taking the long route around Africa. It’s worth it for shipping companies to shave seven days off the journey from Asia to Europe, @edwardcropley says https://t.co/Rtq6thzg6W"
2817140064,2021-03-26T07:59:57.000Z,en,1.37536E+18,0,3,0,retweeted,1.37517E+18,"Gonna head over to the canal &amp; tf into my new 'sona which is an even bigger cargo frigate named Ever Giving &amp; begin an elaborate courtship dance with the Ever Given.

Let's just say the Suez won't be the only body being stuffed when I'm done.

Oh we're also gonna back it up more."
402253053,2021-03-26T07:59:58.000Z,pt,1.37536E+18,0,3269,0,retweeted,1.37524E+18,Mais encalhada que o navio no canal de Suez
