author_id,created_at,lang,id,public_metrics_like_count,public_metrics_retweet_count,public_metrics_reply_count,text,referenced_tweets_type,referenced_tweets_id
86026389,2021-03-27T09:59:31.000Z,en,1375749316715814912,0,427,0,Breaking news: The Phantom Battleship Yamato is stuck in the Suez Canal https://t.co/s74Vrdorjv,retweeted,1375553214167326721
1166046164233248771,2021-03-27T09:59:30.000Z,en,1375749312349540352,0,39,0,".@mercoglianos explains to @AliVelshi why the massive cargo ship stuck in the Suez Canal is not only inspiring a wave of memes, but it will also increase prices for consumers in the United States and the rest of the world. https://t.co/eJPLUh3tfC https://t.co/eQ8sfR4788",retweeted,1375662641994153985
69602594,2021-03-27T09:59:30.000Z,en,1375749312332800003,0,2139,0,Canada is sending its top specialist to help with #EverGiven container ship in #SuezCanal https://t.co/0kFCGVBx5S,retweeted,1375101588390428675
1315919428123590657,2021-03-27T09:59:30.000Z,fr,1375749312286707713,0,0,0,"Canal de Suez : visualisez l'embouteillage des navires en un gif https://t.co/HoSq32gfaj via @franceinfo 

Rejoins-moi maintenant sur Telegram pour participer à des actions en ligne coordonnées 👉 https://t.co/RPZ7Utbdb1",,
274369575,2021-03-27T09:59:30.000Z,en,1375749308729806857,0,4,0,"The Japanese owner of the Ever Given megaship which is blocking the #Suez Canal says it may be refloated today
 https://t.co/qFlaolz0Oo",retweeted,1375746488924565505
22913780,2021-03-27T09:59:29.000Z,en,1375749306884501505,0,265,0,if I were  Werner Herzog I would simply go to the Suez Canal,retweeted,1375201451199315973
1103579990606651392,2021-03-27T09:59:27.000Z,es,1375749296704872450,0,4,0,"Ahí van una serie de ideas rápidas sobre el tema del Canal de Suez:
1. Es muy difícil saber cuándo lo van a conseguir sacar, lo que está claro es que hay incentivos para adelantar buenas noticias y que no se desate el caos, llevan haciéndolo desde el miércoles.",retweeted,1375748281746210816
392616084,2021-03-27T09:59:27.000Z,en,1375749296159621120,0,26,0,"If they want this boat out of the Suez Canal they should just tell our Liverpool regulars that it has their Strongbow Dark Fruits on it for reopening. They will have it up on bricks, turned and out of there in 20 minutes.",retweeted,1375747982373613570
1478804820,2021-03-27T09:59:26.000Z,en,1375749294163042309,0,0,0,"Washington  - The ""Evergreen"" State, has absolutely no connection to the vessel - currently logded in the Suez Canal.
Boeing - Amazon - Microsoft also disavow any connection. https://t.co/NQ4syqZig4",quoted,1375725440044765186
2179687004,2021-03-27T09:59:25.000Z,en,1375749288026726403,0,531,0,Only Hanumanji can solve the Suez Canal problem https://t.co/HkkVBcU2K5,retweeted,1375737758522568710
1267499479,2021-03-27T09:59:24.000Z,fr,1375749287259353089,0,885,0,"Suez, Venise, Ménès : sale semaine pour les gros lourds sur canal",retweeted,1375495509352284171
2764242773,2021-03-27T09:59:24.000Z,en,1375749284801474561,0,161,0,Authorities are preparing to make new attempts to free a giant container vessel stuck in Egypt's Suez Canal for a fifth day and reopen a crucial east-west waterway for global shipping. https://t.co/MA5CogjVSC,retweeted,1375704422257426435
360024367,2021-03-27T09:59:23.000Z,en,1375749280032550912,0,0,0,Suez Canal remains blocked amid efforts to free stuck vessel – Times of India https://t.co/ufZ753HVKp,,
1310851241090543618,2021-03-27T09:59:23.000Z,en,1375749279990579200,0,0,0,Suez Canal: India chalks out 4 point plan to deal with blockage situation https://t.co/esSwK0lrFF,,
61159329,2021-03-27T09:59:22.000Z,es,1375749276949696514,0,18,0,Nosotros también tuvimos nuestro Canal de Suez 👇 https://t.co/hOasOWUI8Q,retweeted,1375410649791143938
337567556,2021-03-27T09:59:22.000Z,en,1375749276031139841,5,1,1,"#suezcanal
#SuezBLOCKED
#السفينة_الجانحة
#قناة_السويس
Pulley lift is the best chance to solve stuck ship #Evergreen https://t.co/J8aPbfQSWf",,
1141252826187874304,2021-03-27T09:59:22.000Z,es,1375749275980795904,0,3,0,"Los barquitos esos que están esperando en el canal de Suez no estarán pensando en dar la vuelta, no? https://t.co/0b91l02H4d",retweeted,1375702876417298433
1315864661951164418,2021-03-27T09:59:21.000Z,en,1375749273359421440,0,42,0,"Correction: Vessel hasn't moved. We are highly exhausted and we were just hallucinating. Apologies.

#SuezBLOCKED #Suez #SuezCanal #Evergreen https://t.co/Uc8ScOu4EC",retweeted,1375600271754194945
8722922,2021-03-27T09:59:21.000Z,fr,1375749273304891393,0,621,0,Le capitaine de l’Evergreen a déclaré qu’il bloquait le canal de Suez jusqu’à #BlanquerDemission,retweeted,1375536191311843330
992858276839731203,2021-03-27T09:59:21.000Z,de,1375749272919019523,0,118,0,die Meme des Tages #suezcanal #SuezBLOCKED und alle Preise ziehen an https://t.co/PjimrebSnW,retweeted,1375104637137784832
133485943,2021-03-27T09:59:21.000Z,es,1375749271551631360,0,5,0,Así afecta a España el bloqueo del buque en el Canal de Suez https://t.co/1u0Wg773JI,retweeted,1375590899246305280
359410272,2021-03-27T09:59:20.000Z,es,1375749269911654406,0,2498,0,El barco que se ha quedado encallado en el canal de Suez https://t.co/0p82jUBmGP,retweeted,1375593487173885955
1353683387391889409,2021-03-25T10:59:58.000Z,en,1375039751976321027,0,19,0,"Nasser risked his life, his political career - everything, for Egyptian control of the Suez Canal;

And the gamble paid off.

The French &amp; British threw everything at him (2 French aircraft carriers, paratroopers, British Royal Marine Commando etc.)
https://t.co/9BaZjdo4jH",retweeted,1375037353409011714
1363095780,2021-03-25T10:59:57.000Z,es,1375039749199695873,0,368,0,🇪🇬 Suspendida la navegación en el Canal de Suez hasta que se pueda reflotar el carguero taiwanés de bandera panameña que lleva atascado desde el 23 de marzo. El Canal de Suez representa un 12% del comercio marítimo internacional. https://t.co/Z1FJcFAtGS,retweeted,1375020836378316801
1545859867,2021-03-25T10:59:57.000Z,en,1375039747048022017,0,161,0,"Hey sorry I'm late. The vessel EVER GIVEN (IMO: 9811000, MMSI: 353136000) was blocking the Suez Canal",retweeted,1374597057625919490
886473518019354625,2021-03-25T10:59:57.000Z,en,1375039746800410629,0,6,0,A back-of-the-envelope calculation shows there’s about $9.6 billion worth of daily marine traffic halted by the massive container vessel that lodged in the #SuezCanal earlier this week https://t.co/6fS9BJrTjU via @aaronaclark1,retweeted,1374963283594145793
19019840,2021-03-25T10:59:57.000Z,en,1375039746787926018,0,25,0,"At least 150 ships waiting for the Ever Given to be cleared, Leth Agencies, canal service provider, said. https://t.co/zPU2fMFnLu https://t.co/XMllgefry1",retweeted,1375028613179969542
16929592,2021-03-25T10:59:56.000Z,en,1375039743260553217,0,357,0,Im sooooo stressed out for the person driving that stuck Suez Canal boat. Imagine the entire world watching you park your car? Humiliating stuff,retweeted,1374711096599326720
94495921,2021-03-25T10:59:55.000Z,en,1375039740202868740,0,33,0,"""Some more images and photos come out of the stranded ship in the Suez Canal. Looks like the Egyptians are trying to dig a moat around the bow."" https://t.co/RHjjluGSTB",retweeted,1375031607489347584
4372240932,2021-03-25T10:59:54.000Z,en,1375039734884442116,0,162,0,Owner of enormous cargo ship wedged across Suez Canal apologises for major disruption to international trade route https://t.co/qzurCPx58t,retweeted,1375037011715837953
1289177250718523393,2021-03-25T10:59:54.000Z,en,1375039734486069255,0,162,0,Owner of enormous cargo ship wedged across Suez Canal apologises for major disruption to international trade route https://t.co/qzurCPx58t,retweeted,1375037011715837953
3405806182,2021-03-25T10:59:54.000Z,en,1375039734469263366,0,5027,0,"Managed to dig out good part of the bulbous thingy. It's still stuck. 

#Evergiven #SuezCanal #Suez https://t.co/zbeD59LA6V",retweeted,1375025667503501312
1145011376,2021-03-25T10:59:53.000Z,en,1375039731239514112,0,5027,0,"Managed to dig out good part of the bulbous thingy. It's still stuck. 

#Evergiven #SuezCanal #Suez https://t.co/zbeD59LA6V",retweeted,1375025667503501312
1326823232,2021-03-25T10:59:53.000Z,ca,1375039730979467265,0,119,0,"هيئة قناة السويس
Suez Canal Authority
Facebook photos
https://t.co/wNwUMJaXFx
@SuezAuthorityEG https://t.co/vGmafzgQO2",retweeted,1375033590707200003
3222666680,2021-03-25T10:59:53.000Z,en,1375039730652418052,0,28787,0,"If you think youre having a bad day, spare a thought for the helmsman who somehow managed to stick his giantass ship sideways into the goddamn Suez Canal &amp; blocked it into literal gridlock &amp; is currently costing every seafaring nation of Earth like millions of dollars every hour https://t.co/DIWAxwctXa",retweeted,1374539405193449472
1236678962899824640,2021-03-25T10:59:53.000Z,en,1375039729507430404,0,49,0,"A traffic jam of ships has formed along one of the world’s most important sea-lanes, creating a problem for global shipping  https://t.co/lQN1TqssSw",retweeted,1374840249927491585
382856144,2021-03-25T10:59:52.000Z,en,1375039726714036226,0,1366,0,With the Suez Canal blocked it’s our time to shine boys. https://t.co/36qFjkOXLm,retweeted,1374771414830571527
447111634,2021-03-25T10:59:51.000Z,es,1375039722960076805,0,1910,0,"Si el barco que ha frenado el 10% del comercio marítimo mundial por quedarse encallado en el Canal de Suez después de entrar en él... DIBUJANDO UNA POLLA! no es la noticia del año... Yo ya no sé
Mirad el atasco que está produciendo https://t.co/zO2gb9SC4Q",retweeted,1375002926096191489
245880979,2021-03-25T10:59:51.000Z,es,1375039722016411649,0,116,0,Suez Canal https://t.co/qNCApjZLFT,retweeted,1375006313038614529
79661698,2021-03-25T10:59:50.000Z,ja,1375039718304272387,0,113,0,スエズ運河の大型船座礁、離礁作業を再開　「状況次第で数週間も」 https://t.co/mdrOaPI6tO,retweeted,1375037301835829249
1828653848,2021-03-25T10:59:49.000Z,en,1375039715020275713,0,162,0,Owner of enormous cargo ship wedged across Suez Canal apologises for major disruption to international trade route https://t.co/qzurCPx58t,retweeted,1375037011715837953
171032849,2021-03-25T10:59:49.000Z,en,1375039714185637891,0,360,0,"• Suez Canal still blocked, causing massive shipping jam
• Tugs working to dislodge vessel
• Oil prices fall slightly

Follow our LIVE blog for all the latest updates 👉  https://t.co/7CYdgo47em https://t.co/Bg3IEmSN0O",retweeted,1375005553915748352
98829777,2021-03-25T10:59:49.000Z,en,1375039713854304257,0,0,1,"The vessels using the Suez Canal have got bigger in recent years. On Tuesday Ever Given, one of the world’s largest container ships, got wedged diagonally across it, apparently blown off course by high winds. The blockage is a problem for global shipping.",replied_to,1374814189693370369
236427463,2021-03-25T10:59:48.000Z,en,1375039710909788160,0,5027,0,"Managed to dig out good part of the bulbous thingy. It's still stuck. 

#Evergiven #SuezCanal #Suez https://t.co/zbeD59LA6V",retweeted,1375025667503501312
470658649,2021-03-25T10:59:47.000Z,es,1375039705570549760,0,261,0,"Caos absoluto en Canal de Suez, al suspender la navegación, hasta que finalicen las labores de inspección del mega buque ""Ever Given"", que se sospecha está siendo utilizado para ""tráfico de niños"". Navíos USA y Rusos, han establecido un bloqueo, sin escapatoria en la zona. 🇺🇸🇷🇺 https://t.co/rbbDlvERYT",retweeted,1375038265959579652
16637745,2021-03-25T10:59:47.000Z,en,1375039704706342930,1,0,0,Skyscraper-sized cargo ship remains wedged across Egypt's Suez Canal affecting 10% of the world trade. Shipping stock are feeling the crunch. #MarketUpdate #MarketWatch https://t.co/Rz02zO5SRD,,
1308797399427682310,2021-03-25T10:59:46.000Z,es,1375039702017933314,0,1,0,"El bloqueo del Canal de Suez a causa de un buque varado provocó una subida del 4% en el precio del barril de petróleo. Conviene recordar  que en este paso cruzan 1 millón de barriles diarios, y como esto puede provocar cambios en las estrategias de precio https://t.co/eyzFvwCwTo",retweeted,1375036047046889472
1059422053,2021-03-25T10:59:46.000Z,en,1375039700860297223,0,113,0,"A traffic jam on the Suez Canal, like the one caused by the massive Ever Given container ship, is rather a big problem. Why is the Suez Canal so important? https://t.co/rIjs3EoSSX",retweeted,1375036529614102531
2206766355,2021-03-25T10:59:46.000Z,pt,1375039700453498882,0,11127,0,hoje to me sentindo meio navio cargueiro de 22 toneladas que atolou no canal do suez prejudicando 12% da econonia global,retweeted,1374751634824298499
923868059680481280,2021-03-25T10:59:44.000Z,en,1375039695147606026,0,60,0,Suez Canal=BLOCKADE Evergreen. Who owns Evergreen?  Whose Call Name is Evergreen?  We Know!😎💥💥 https://t.co/5mfzeNw7Ax,retweeted,1375035573807808514
1076252071006007297,2021-03-25T10:59:44.000Z,en,1375039692840783878,0,2,0,The Suez Canal Container Ship Drifting World Championship has run into an unforeseen hiccup. https://t.co/j0mMCHUxR1,retweeted,1374872297140486146
328666650,2021-03-25T10:59:43.000Z,fr,1375039689086930945,0,9,0,"« On a toujours besoin d'un plus petit que soi »

Si vous voulez voir une illustration 2021 de la fable du lion et du rat c'est en ce moment dans le canal de Suez (et @FNarolles continue son thread et répond aux questions et je vous re conseille de le lire :) https://t.co/GRRK21waRO",retweeted,1375023647262445568
81139048,2021-03-25T10:59:43.000Z,en,1375039688575172610,0,0,0,"The Suez Canal is a vital trade route for tankers carrying oil and natural gas, along with container ships moving manufactured goods such as clothing, electronics and heavy machinery from Asia to Europe and the other way around. https://t.co/LA3in76IVN via @WSJ",,
386294234,2021-03-25T10:59:42.000Z,es,1375039685076996101,0,2,0,"#Libro de 5 cuentos en #HOMORRELATOSI #literatura es una compilación de  cinco relatos cortos acerca de la homosexu https://t.co/dAYbtZgcyJ 
#UnaHiguanaEnElBaño #LosVuelosDelUnicornio #ElClubDelFichismo #ElGatoYLaIguana #Tendencia 
Canal de Suez
Cristina
Turquía
Juan Guaidó
FARC https://t.co/narbouWtvS",retweeted,1374804335939440647
22627239,2021-03-25T10:59:42.000Z,en,1375039684548644865,0,345,0,Ever Given ship in Suez Canal has messed up the sea https://t.co/8VnwJ2b5bT,retweeted,1375022192514134027
1251496267546583041,2021-03-25T10:59:41.000Z,en,1375039680077516801,0,29,0,"The latest QAnon conspiracy is that Hillary Clinton blocked the Suez Canal. I’m not exactly sure why, but I’m pretty sure it’s going to be complicated enough for at least a two hour podcast. Can’t wait. 🙄 https://t.co/CxCYxzIASf",retweeted,1375037845975527425
490107646,2021-03-25T10:59:41.000Z,en,1375039680002068483,0,386,0,A large container ship got stuck in the Suez Canal a few days after the same ship narrowly sailed through Stacey Abrams’s teeth.,retweeted,1374874485619191810
1165358908568940545,2021-03-25T10:59:41.000Z,en,1375039679414861825,0,149,0,"""Might Take Weeks"" - Suez Canal Still Closed As ""Enormous Beached Whale"" Ship Remains Stuck https://t.co/YYcxZ7NSu8",retweeted,1375033636488089604
3826843857,2021-03-25T10:59:40.000Z,en,1375039676604645376,0,805,0,JUST IN: The Japanese firm that owns vessel blocking the Suez Canal has apologised and said dislodging the ship is 'extremely difficult',retweeted,1375028710760271879
375783685,2021-03-25T10:59:40.000Z,en,1375039675048542210,0,162,0,Owner of enormous cargo ship wedged across Suez Canal apologises for major disruption to international trade route https://t.co/qzurCPx58t,retweeted,1375037011715837953
219962899,2021-03-25T10:59:40.000Z,en,1375039674838831109,10,3,1,"QUIZMASTER: which film, directed by paul haggis, about LA residents experiencing interweaving stories of race, loss and redemption, won the Oscar for best picture in 2006? 

*EVERYBODY IN THE QUIZ TEAM TURNS TO OUR NEWEST MEMBER, THE SUEZ BOAT CANAL CAPTAIN*

CAPTAIN: shut up",,
3441425422,2021-03-25T10:59:39.000Z,en,1375039673697964033,0,504,0,"them: doctor I am depressed 

doctor: go to the Suez Canal, see the big stupid idiot boat that has got itself stuck sideways in the waterway 

the boat: but doctor",retweeted,1374830867298783237
114452122,2021-03-25T10:59:39.000Z,es,1375039673425391617,0,18,0,Suspendida temporalmente la navegación en el Canal de Suez por el buque encallado https://t.co/xHYXz3CNQN,retweeted,1375038719338614785
1276117430,2021-03-25T10:59:39.000Z,es,1375039672578142210,0,392,0,"El Canal de Suez, que representa un 12% del comercio marítimo mundial y un 10% del comercio total mundial, se ha quedado bloqueado por un carguero. Pasarán días e incluso semanas hasta que lo consigan abrir de nuevo. 

Sospechoso el recorrido del barco antes de entrar en el canal https://t.co/LNLjQUcuCP",retweeted,1375037266846961666
1004690954035580929,2021-03-25T10:59:39.000Z,en,1375039670401253378,0,805,0,JUST IN: The Japanese firm that owns vessel blocking the Suez Canal has apologised and said dislodging the ship is 'extremely difficult',retweeted,1375028710760271879
4792297699,2021-03-25T10:59:38.000Z,en,1375039669063331842,7,0,0,"sick of everything, think im gonna draw a giant dick somewhere and get stuck in the suez canal if you need me ill be holding up international trade ✌️",,
108870033,2021-03-25T10:59:38.000Z,en,1375039666412343296,0,5027,0,"Managed to dig out good part of the bulbous thingy. It's still stuck. 

#Evergiven #SuezCanal #Suez https://t.co/zbeD59LA6V",retweeted,1375025667503501312
2450621492,2021-03-25T10:59:37.000Z,en,1375039664499781632,0,805,0,JUST IN: The Japanese firm that owns vessel blocking the Suez Canal has apologised and said dislodging the ship is 'extremely difficult',retweeted,1375028710760271879
26458275,2021-03-25T10:59:37.000Z,en,1375039663048691717,0,0,0,"@DavidDPaxton and another

https://t.co/A6lFeat1pB",replied_to,1375039524783452162
1338962793614225408,2021-03-25T10:59:36.000Z,en,1375039661521973252,0,54,0,So no one in the #XRPCommunity is going to talk about the fact that we have a massive cargo ship wedged in the #SuezCanal blocking 12% of global trade?  We r already running low on oil for the engine that is the world economy&amp;this event could 100% cause the engine to seize up. https://t.co/l8OY5L9scH,retweeted,1374859586092605443
14850823,2021-03-25T10:59:36.000Z,pt,1375039659898703879,0,424,0,"Obrigado moço que atolou um navio cargueiro de 220mil tonelada no canal do Suez e prejudicou mais de 10% da economia global

Você colocou em perspectiva milhões de pessoas que fizeram cagadas no trabalho hoje

Você é um herói (e talvez você use capa... vai saber)",retweeted,1374758949883379712
19019840,2021-03-25T10:59:36.000Z,en,1375039659865223173,0,199,0,"Continued Suez Canal blockage creates worst shipping jam in years, as some ships may have to de-route around Africa: Follow our live updates https://t.co/obeDqcOJ71 https://t.co/7epI1oWjsB",retweeted,1374976999480041473
280082481,2021-03-25T10:59:35.000Z,en,1375039655566000128,0,199,0,"Continued Suez Canal blockage creates worst shipping jam in years, as some ships may have to de-route around Africa: Follow our live updates https://t.co/obeDqcOJ71 https://t.co/7epI1oWjsB",retweeted,1374976999480041473
725254613482496000,2021-03-25T10:59:34.000Z,fr,1375039653221388288,0,13,0,"Qd on observe - en vrai - le canal de Suez pour la 1ère fois, on est frappé par son étroitesse, sa faible profondeur. On réalise la vulnérabilité extrême de ce passage stratégique, une des 1eres sources de revenus de l'Egypte, bordé par le Sinai où la menace jihadiste est forte. https://t.co/6PJsEYvkxF",retweeted,1375023376419422213
1228872943092019200,2021-03-25T10:59:34.000Z,es,1375039653062049794,0,368,0,🇪🇬 Suspendida la navegación en el Canal de Suez hasta que se pueda reflotar el carguero taiwanés de bandera panameña que lleva atascado desde el 23 de marzo. El Canal de Suez representa un 12% del comercio marítimo internacional. https://t.co/Z1FJcFAtGS,retweeted,1375020836378316801
1425759102,2021-03-25T10:59:34.000Z,ja,1375039653003157509,0,68,0,エジプトのスエズ運河で２３日に座礁した大型コンテナ船を移動させる作業は、干潮で水位が低下しているため依然として難航している。 https://t.co/3spibIvFhV,retweeted,1374989330184241153
1241091820681080836,2021-03-25T10:59:34.000Z,en,1375039651992461315,0,5027,0,"Managed to dig out good part of the bulbous thingy. It's still stuck. 

#Evergiven #SuezCanal #Suez https://t.co/zbeD59LA6V",retweeted,1375025667503501312
19854184,2021-03-25T10:59:34.000Z,en,1375039651312992258,0,4,0,"The ship stuck in the Suez Canal was fully laden, going to Rotterdam from China. On the way back, it would have been mostly empty &amp; filled with seawater to stop it capsizing! That's today's economics: Asia delivers the goods consumed in the West! See: https://t.co/ud7xlwVvcf https://t.co/jcL83T7m2A",retweeted,1375029049509154816
1148773623278243840,2021-03-25T10:59:34.000Z,pt,1375039649622732801,0,11127,0,hoje to me sentindo meio navio cargueiro de 22 toneladas que atolou no canal do suez prejudicando 12% da econonia global,retweeted,1374751634824298499
950042795372367872,2021-03-25T10:59:34.000Z,en,1375039649383583744,0,13342,0,"just to reiterate: about 10 percent of world trade has been at a standstill for 2 days because a cargo ship drew a giant dick in the Red Sea then wedged itself sideways in the Suez Canal

https://t.co/hlN1PcmMhW https://t.co/wfSKdrtpkj",retweeted,1374709611715031041
298609649,2021-03-25T10:59:33.000Z,ja,1375039648481693699,0,1,0,スエズ運河で日本のコンテナ船座礁。パルプ輸送の滞り、トイレットペーパー供給に影響か。https://t.co/IKOIVUXpjL,,
1364610815031193601,2021-03-25T10:59:33.000Z,und,1375039647357792256,3,1,0,https://t.co/HyN5tjMa4G,replied_to,1374646077769531405
1371776046794735616,2021-03-25T10:59:33.000Z,en,1375039647101939712,0,0,0,"Chairman of the SuezCanal Authority announces the ""temporary closure"" of the international waterway until the 'Ever Given' is refloated https://t.co/Z64YA5WtA9",,
302001465,2021-03-25T10:59:33.000Z,es,1375039645348679680,0,1,0,"Lo bueno del atasco del Canal de Suez, es que si estás ahí puedes hacer una paradita en algún paradisíaco puerto de Somalia, Yemen o Eritrea https://t.co/l2EQOpVq0X",retweeted,1375026203480965120
465046002,2021-03-25T10:59:32.000Z,en,1375039644346241024,0,154,0,Satellite Imagery courtesy of @planetlabs yesterday at 0835UTC appears to show the #EVERGIVEN in situ blocking the #SuezCanal. https://t.co/t0FwORSx1g,retweeted,1374634244190916612
4518941727,2021-03-25T10:59:32.000Z,en,1375039641401888771,0,580,0,it's probably worth noting that whoever stuck that boat in the suez canal probably did more damage to capitalism than the last couple decades of anti-capitalist protests https://t.co/PJv28XO9KL,retweeted,1374899738806390784
156276210,2021-03-25T10:59:31.000Z,en,1375039640017702919,1,0,1,The Suez Canal expert has logged on,,
2963911349,2021-03-25T10:59:31.000Z,es,1375039638499377152,0,392,0,"El Canal de Suez, que representa un 12% del comercio marítimo mundial y un 10% del comercio total mundial, se ha quedado bloqueado por un carguero. Pasarán días e incluso semanas hasta que lo consigan abrir de nuevo. 

Sospechoso el recorrido del barco antes de entrar en el canal https://t.co/LNLjQUcuCP",retweeted,1375037266846961666
312088624,2021-03-25T10:59:30.000Z,en,1375039634598547456,0,0,1,@19bk69 When was that? Suez Canal Crisis was 60 years ago,replied_to,1375038844798599168
189192159,2021-03-25T10:59:30.000Z,es,1375039632874872836,0,0,0,"Los precios del petróleo subieron 6% luego que un buque encallara y bloqueara el Canal de Suez

La UE anunció el endurecimiento del control a la exportación de vacunas contra la covid-19",,
3220221216,2021-03-25T10:59:29.000Z,tl,1375039631306092545,0,0,0,flood the suez canal...sukati aku je haha,,
15085501,2021-03-25T10:59:28.000Z,en,1375039624175833088,0,174,0,Suez Canal clearance could take ‘weeks’ - Financial Times,retweeted,1375033135608516608
6225062,2021-03-25T10:59:28.000Z,ca,1375039623919898625,0,119,0,"هيئة قناة السويس
Suez Canal Authority
Facebook photos
https://t.co/wNwUMJaXFx
@SuezAuthorityEG https://t.co/vGmafzgQO2",retweeted,1375033590707200003
156888374,2021-03-25T10:59:27.000Z,en,1375039623164923905,0,5027,0,"Managed to dig out good part of the bulbous thingy. It's still stuck. 

#Evergiven #SuezCanal #Suez https://t.co/zbeD59LA6V",retweeted,1375025667503501312
125437762,2021-03-25T10:59:27.000Z,en,1375039621889994752,0,252,0,"Thinking of naming my digger, Ever Digging. 

#suezcrisis #Suez #SuezCanal #EverGiven",retweeted,1375012671939051522
14608587,2021-03-25T10:59:27.000Z,en,1375039621596377088,0,642,0,"Since everyone is laughing about the Suez Canal because a boat is stuck, a fun reminder that UK &amp; French colonists ""built it"" by forcing over a million locals to excavate it. Tens of thousands of Egyptians died from epidemics and inhumane treatment.",retweeted,1375016935868469249
397614480,2021-03-25T10:59:27.000Z,en,1375039620816199680,0,20,0,Egypt unveils its new secret weapon in helping get the Ever Given free from the Suez Canal https://t.co/hSOymlrvE5,retweeted,1374851260361347077
295670887,2021-03-25T10:59:27.000Z,es,1375039620396814346,0,368,0,🇪🇬 Suspendida la navegación en el Canal de Suez hasta que se pueda reflotar el carguero taiwanés de bandera panameña que lleva atascado desde el 23 de marzo. El Canal de Suez representa un 12% del comercio marítimo internacional. https://t.co/Z1FJcFAtGS,retweeted,1375020836378316801
4225860012,2021-03-25T10:59:26.000Z,en,1375039616160395265,0,1,0,The names of this tugboat and container ship are... probably not coincidence. Got drama unfolding on the Suez Canal https://t.co/5AeOGe6L7O,retweeted,1375015068018958346
14105643,2021-03-25T10:59:26.000Z,en,1375039615543877637,0,345,0,Ever Given ship in Suez Canal has messed up the sea https://t.co/8VnwJ2b5bT,retweeted,1375022192514134027
913452152621813760,2021-03-25T10:59:25.000Z,en,1375039612918333445,0,6,0,I'm making a shanty playlist for the suez canal ship https://t.co/ZAd1DtyIw8,retweeted,1374891012758368258
3232647722,2021-03-25T10:59:24.000Z,ja,1375039611106324481,0,113,0,スエズ運河の大型船座礁、離礁作業を再開　「状況次第で数週間も」 https://t.co/mdrOaPI6tO,retweeted,1375037301835829249
43809995,2021-03-25T10:59:24.000Z,en,1375039610586206210,0,128,0,Suez Canal clearance could take ‘weeks’ https://t.co/8uyHdHs0QE,retweeted,1375034146817519617
25978241,2021-03-25T10:59:24.000Z,en,1375039608694566914,0,0,0,Definitely a business case to build a parallel canal the full length of the Suez Canal..,,
1304030660382928898,2021-03-25T10:59:24.000Z,en,1375039608145244162,0,5027,0,"Managed to dig out good part of the bulbous thingy. It's still stuck. 

#Evergiven #SuezCanal #Suez https://t.co/zbeD59LA6V",retweeted,1375025667503501312
4878030879,2021-03-25T10:59:23.000Z,en,1375039606350094336,0,199,0,"Continued Suez Canal blockage creates worst shipping jam in years, as some ships may have to de-route around Africa: Follow our live updates https://t.co/obeDqcOJ71 https://t.co/7epI1oWjsB",retweeted,1374976999480041473
1939258183,2021-03-25T10:59:23.000Z,es,1375039604538146816,0,0,0,"En español: canal de Suez, escritura apropiada https://t.co/Zl7FpRv4pz",,
1014003394963484672,2021-03-25T10:59:23.000Z,en,1375039604349407232,0,19,0,"Nasser risked his life, his political career - everything, for Egyptian control of the Suez Canal;

And the gamble paid off.

The French &amp; British threw everything at him (2 French aircraft carriers, paratroopers, British Royal Marine Commando etc.)
https://t.co/9BaZjdo4jH",retweeted,1375037353409011714
1708176972,2021-03-25T10:59:23.000Z,en,1375039603296591872,0,8674,0,"What is happing in #SuezCanal today explained.
#Egypt 
 https://t.co/T06bFDGQ7q",retweeted,1374667602308567042
32992756,2021-03-25T10:59:22.000Z,pt,1375039602822508544,0,49,0,Botar esse cachorro pra cavar o leito do Canal de Suez e liberar aquele barco https://t.co/Ms62nPmOvE,retweeted,1374850824585818114
971670386,2021-03-25T10:59:22.000Z,en,1375039600423407619,0,3020,0,"I love the internet
#SuezCanal https://t.co/jMPWGftvT3",retweeted,1374766426955902986
814751775165214721,2021-03-25T10:59:21.000Z,en,1375039595952365568,0,15,0,Get this dog to the Suez Canal 😂 https://t.co/TsaAPNyScq,retweeted,1375023817291104257
135802133,2021-03-25T10:59:21.000Z,en,1375039595855904770,0,199,0,"Continued Suez Canal blockage creates worst shipping jam in years, as some ships may have to de-route around Africa: Follow our live updates https://t.co/obeDqcOJ71 https://t.co/7epI1oWjsB",retweeted,1374976999480041473
33960482,2021-03-25T10:59:20.000Z,en,1375039592982777860,2,1,1,The Ship Stuck in Suez Canal a Risk to Global Shipping https://t.co/dAi0F5wmpL,,
340980000,2021-03-25T10:59:20.000Z,pt,1375039591158276101,0,11127,0,hoje to me sentindo meio navio cargueiro de 22 toneladas que atolou no canal do suez prejudicando 12% da econonia global,retweeted,1374751634824298499
93410612,2021-03-25T10:59:19.000Z,en,1375039589862227971,0,3,0,Suez Canal suspends traffic as ship stuck like 'beached whale' #Egypt https://t.co/DnoSJoiEZa,retweeted,1375038299052650498
1088422668590858240,2021-03-25T10:59:19.000Z,es,1375039589803565063,0,368,0,🇪🇬 Suspendida la navegación en el Canal de Suez hasta que se pueda reflotar el carguero taiwanés de bandera panameña que lleva atascado desde el 23 de marzo. El Canal de Suez representa un 12% del comercio marítimo internacional. https://t.co/Z1FJcFAtGS,retweeted,1375020836378316801
